trp_multiplayer_profile_troop_male|profil pro hru více hráčů žoldnéř muž
trp_multiplayer_profile_troop_male_pl|profil pro hru více hráčů žoldnéř muž
trp_multiplayer_profile_troop_female|profil pro hru více hráčů žoldnéř žena
trp_multiplayer_profile_troop_female_pl|profil pro hru více hráčů žoldnéř žena
trp_temp_troop|Dočasná vojenská jednotka
trp_temp_troop_pl|Dočasné vojenské jednotky
trp_find_item_cheat|cheat pro hledání předmětů
trp_find_item_cheat_pl|cheat pro hledání předmětů
trp_random_town_sequence|Náhodná událost ve městě
trp_random_town_sequence_pl|Náhodné události ve městě
trp_tournament_participants|Účastníci turnajů
trp_tournament_participants_pl|Účastníci turnajů
trp_tutorial_maceman|Válečník s palcátem
trp_tutorial_maceman_pl|Válečníci s palcáty
trp_tutorial_archer|Lučištník
trp_tutorial_archer_pl|Lučištníci
trp_tutorial_swordsman|Šermíř
trp_tutorial_swordsman_pl|Šermíři
trp_novice_fighter|Nezkušený bojovník
trp_novice_fighter_pl|Nezkušení bojovníci
trp_regular_fighter|Schopný bojovník
trp_regular_fighter_pl|Schopní bojovníci
trp_veteran_fighter|Zkušený bojovník
trp_veteran_fighter_pl|Zkušení bojovníci
trp_champion_fighter|Prvotřídní bojovník
trp_champion_fighter_pl|Prvotřídní bojovníci
trp_arena_training_fighter_1|Nezkušený bojovník
trp_arena_training_fighter_1_pl|Nezkušení bojovníci
trp_arena_training_fighter_2|Nezkušený bojovník
trp_arena_training_fighter_2_pl|Nezkušení bojovníci
trp_arena_training_fighter_3|Schopný bojovník
trp_arena_training_fighter_3_pl|Schopní bojovníci
trp_arena_training_fighter_4|Schopný bojovník
trp_arena_training_fighter_4_pl|Schopní bojovníci
trp_arena_training_fighter_5|Schopný bojovník
trp_arena_training_fighter_5_pl|Schopní bojovníci
trp_arena_training_fighter_6|Zkušený bojovník
trp_arena_training_fighter_6_pl|Zkušení bojovníci
trp_arena_training_fighter_7|Zkušený bojovník
trp_arena_training_fighter_7_pl|Zkušení bojovníci
trp_arena_training_fighter_8|Zkušený bojovník
trp_arena_training_fighter_8_pl|Zkušení bojovníci
trp_arena_training_fighter_9|Turnajový bojovník
trp_arena_training_fighter_9_pl|Turnajoví bojovníci
trp_arena_training_fighter_10|Turnajový bojovník
trp_arena_training_fighter_10_pl|Turnajoví bojovníci
trp_cattle|Dobytek
trp_cattle_pl|Dobytek
trp_farmer|Rolník
trp_farmer_pl|Rolníci
trp_townsman|Příslušník domobrany
trp_townsman_pl|Domobrana
trp_watchman|Žoldnéř s halapartnou
trp_watchman_pl|Žoldnéři s halapartnami
trp_caravan_guard|Jízdní žoldnéř
trp_caravan_guard_pl|Jízdní žoldnéři
trp_mercenary_swordsman|Nájemný střelec
trp_mercenary_swordsman_pl|Nájemní střelci
trp_hired_blade|Nájemný pikenýr
trp_hired_blade_pl|Nájemní pikenýři
trp_mercenary_crossbowman|Nájemný mušketýr
trp_mercenary_crossbowman_pl|Nájemní mušketýři
trp_mercenary_horseman|Nájemný voják lehké kavalerie
trp_mercenary_horseman_pl|Nájemná lehká kavalerie
trp_mercenaries_end|Konec soupisu žoldáků
trp_mercenaries_end_pl|Konec soupisu žoldáků
trp_swadian_recruit|Branec
trp_swadian_recruit_pl|Branci
trp_swadian_militia|Domobrana s píkou
trp_swadian_militia_pl|Domobrana s píkou
trp_swadian_militia_levelup|Pikenýr domobrany
trp_swadian_militia_levelup_pl|Pikenýři domobrany
trp_swadian_skirmisher|Domobrana s mušketou
trp_swadian_skirmisher_pl|Domobrana s mušketami
trp_swadian_skirmisher_levelup|Mušketýr domobrany (veterán)
trp_swadian_skirmisher_levelup_pl|Mušketýři domobrany (veteráni)
trp_swadian_footman|Pikenýr
trp_swadian_footman_pl|Pikenýři
trp_swadian_footman_levelup|Pikenýr (veterán)
trp_swadian_footman_levelup_pl|Pikenýři (veteráni)
trp_swadian_crossbowman|Žoldnéř
trp_swadian_crossbowman_pl|Žoldnéři
trp_swadian_crossbowman_levelup|Žoldnéř (veterán)
trp_swadian_crossbowman_levelup_pl|Žoldnéři (veteráni)
trp_swadian_infantry|Pikenýr v německé uniformě
trp_swadian_infantry_pl|Pikenýři v německé uniformě
trp_swadian_infantry_levelup|Pikenýr v německé uniformě (veterán)
trp_swadian_infantry_levelup_pl|Pikenýři v německé uniformě (veteráni)
trp_swadian_sharpshooter|Mušketýr v německé uniformě
trp_swadian_sharpshooter_pl|Mušketýři v německé uniformě
trp_swadian_sharpshooter_levelup|Mušketýr v německé uniformě (veterán)
trp_swadian_sharpshooter_levelup_pl|Mušketýři v německé uniformě (veteráni)
trp_swadian_man_at_arms|Odvedenec
trp_swadian_man_at_arms_pl|Odvedenci
trp_swadian_man_at_arms_levelup|Člen pomocného sboru (veterán)
trp_swadian_man_at_arms_levelup_pl|Členové pomocného sboru (veteráni)
trp_polish_dragoon|Dragoun
trp_polish_dragoon_pl|Dragouni
trp_polish_dragoon_levelup|Dragoun (veterán)
trp_polish_dragoon_levelup_pl|Dragouni (veteráni)
trp_swadian_sergeant|Kozák v plátové zbroji
trp_swadian_sergeant_pl|Kozáci v plátové zbroji
trp_swadian_sergeant_levelup|Kozák v plátové zbroji (veterán)
trp_swadian_sergeant_levelup_pl|Kozáci v plátové zbroji (veteráni)
trp_polish_reytar|Polský rejtar
trp_polish_reytar_pl|Polští rejtaři
trp_polish_reytar_levelup|Polský rejtar (veterán)
trp_polish_reytar_levelup_pl|Polští rejtaři (veteráni)
trp_swadian_knight|Husar s okřídlenou přilbou
trp_swadian_knight_pl|Husaři s okřídlenými přilbami
trp_swadian_knight_levelup|Okřídlený rytíř (veterán)
trp_swadian_knight_levelup_pl|Okřídlení rytíři (veteráni)
trp_swadian_messenger|Posel
trp_swadian_messenger_pl|Posli
trp_swadian_deserter|Dezertér
trp_swadian_deserter_pl|Dezertéři
trp_swadian_prison_guard|Strážce vězení
trp_swadian_prison_guard_pl|Strážci vězení
trp_swadian_castle_guard|Stráž
trp_swadian_castle_guard_pl|Stráže
trp_vaegir_recruit|Gardista s holí
trp_vaegir_recruit_pl|Gardisté s holemi
trp_vaegir_footman|Odvedenec s kopím
trp_vaegir_footman_pl|Odvedenci s kopím
trp_vaegir_footman_levelup|Jezdec domobrany (veterán)
trp_vaegir_footman_levelup_pl|Jízda domobrany (veteráni)
trp_vaegir_skirmisher|Posádkový střelec
trp_vaegir_skirmisher_pl|Posádkoví střelci
trp_vaegir_skirmisher_levelup|Bojový průzkumník (veterán)
trp_vaegir_skirmisher_levelup_pl|Bojoví průzkumníci (veteráni)
trp_vaegir_veteran|Střelecký kopiník
trp_vaegir_veteran_pl|Střelečtí kopiníci
trp_vaegir_veteran_levelup|Střelecký kopiník (veterán)
trp_vaegir_veteran_levelup_pl|Střelečtí kopiníci (veteráni)
trp_vaegir_archer|Střelec
trp_vaegir_archer_pl|Střelci
trp_vaegir_archer_levelup|Střelec (veterán)
trp_vaegir_archer_levelup_pl|Střelci (veteráni)
trp_vaegir_infantry|Kopiník v nové uniformě
trp_vaegir_infantry_pl|Kopiníci v nové uniformě
trp_vaegir_infantry_levelup|Kopiník v nové uniformě (veterán)
trp_vaegir_infantry_levelup_pl|Kopiníci v nové uniformě (veteráni)
trp_vaegir_marksman|Střelec v nové uniformě
trp_vaegir_marksman_pl|Střelci v nové uniformě
trp_vaegir_marksman_levelup|Střelec v nové uniformě (veterán)
trp_vaegir_marksman_levelup_pl|Střelci v nové uniformě (veteráni)
trp_vaegir_horseman|Bojovník
trp_vaegir_horseman_pl|Bojovníci
trp_vaegir_horseman_levelup|Válečník (veterán)
trp_vaegir_horseman_levelup_pl|Válečníci (veteráni)
trp_moskow_dragoon|Kavalerista ze smíšené jednotky
trp_moskow_dragoon_pl|Smíšená kavalerie
trp_moskow_dragoon_levelup|Místní kavalerista (veterán)
trp_moskow_dragoon_levelup_pl|Místní kavalerie (veteráni)
trp_vaegir_knight|Moskevský rejtar
trp_vaegir_knight_pl|Moskevští rejtaři
trp_vaegir_knight_levelup|Moskevský rejtar (veterán)
trp_vaegir_knight_levelup_pl|Moskevští rejtaři (veteráni)
trp_vaegir_guard|Člen bojarské družiny
trp_vaegir_guard_pl|Bojarská družina
trp_vaegir_guard_levelup|Bojarský družiník (veterán)
trp_vaegir_guard_levelup_pl|Bojarská družina (veteráni)
trp_vaegir_messenger|Posel
trp_vaegir_messenger_pl|Posli
trp_vaegir_deserter|Vegirský dezertér
trp_vaegir_deserter_pl|Vegirští dezertéři
trp_vaegir_prison_guard|Strážce vězení
trp_vaegir_prison_guard_pl|Strážci vězení
trp_vaegir_castle_guard|Stráž
trp_vaegir_castle_guard_pl|Stráže
trp_rinda|Osobní stráž
trp_rinda_pl|Osobní stráže
trp_khergit_tribesman|Kočovník
trp_khergit_tribesman_pl|Kočovníci
trp_khergit_skirmisher|Kapy-kulu
trp_khergit_skirmisher_pl|Kapy-kulu
trp_khergit_skirmisher_levelup|Kapy-kulu (veterán)
trp_khergit_skirmisher_levelup_pl|Kapy-kulu (veteráni)
trp_khergit_horseman|Bajrak
trp_khergit_horseman_pl|Bajrakové
trp_khergit_horseman_levelup|Bajrak (veterán)
trp_khergit_horseman_levelup_pl|Bajrakové (veterán)
trp_saymen|Sejmen
trp_saymen_pl|Sejmeni
trp_saymen_levelup|Sejmen (veterán)
trp_saymen_levelup_pl|Sejmeni (veteráni)
trp_khergit_horse_archer|Džasak
trp_khergit_horse_archer_pl|Džasakové
trp_khergit_horse_archer_levelup|Džasak (veterán)
trp_khergit_horse_archer_levelup_pl|Džasakové (veterán)
trp_khergit_lancer|Oglan
trp_khergit_lancer_pl|Oglani
trp_khergit_lancer_levelup|Oglan (veterán)
trp_khergit_lancer_levelup_pl|Oglani (veteráni)
trp_khergit_veteran_horse_archer|Urozený čambul
trp_khergit_veteran_horse_archer_pl|Urození čambulové
trp_khergit_veteran_horse_archer_levelup|Čambul (veterán)
trp_khergit_veteran_horse_archer_levelup_pl|Čambulové (veteráni)
trp_asak_bey|Asak-bej
trp_asak_bey_pl|Asak-bejové
trp_asak_bey_levelup|Asak-bej (veterán)
trp_asak_bey_levelup_pl|Asak-bejové (veteráni)
trp_zyndjirli|Nuker
trp_zyndjirli_pl|Nukeři
trp_zyndjirli_levelup|Nuker (veterán)
trp_zyndjirli_levelup_pl|Nukeři (veteráni)
trp_khergit_messenger|Posel
trp_khergit_messenger_pl|Posli
trp_khergit_deserter|Dezertér
trp_khergit_deserter_pl|Dezertéři
trp_khergit_prison_guard|Strážce vězení
trp_khergit_prison_guard_pl|Strážci vězení
trp_khergit_castle_guard|Stráž
trp_khergit_castle_guard_pl|Stráže
trp_nord_recruit|Příslušník městské domobrany
trp_nord_recruit_pl|Městská domobrana
trp_nord_footman|Pikenýr domobrany
trp_nord_footman_pl|Pikenýři domobrany
trp_nord_footman_levelup|Pikenýr domobrany (veterán)
trp_nord_footman_levelup_pl|Pikenýři domobrany (veteráni)
trp_nord_huntsman|Mušketýr domobrany
trp_nord_huntsman_pl|Mušketýři domobrany
trp_nord_huntsman_levelup|Mušketýr domobrany (veterán)
trp_nord_huntsman_levelup_pl|Mušketýři domobrany (veteráni)
trp_nord_trained_footman|Pikenýr
trp_nord_trained_footman_pl|Pikenýři
trp_nord_trained_footman_levelup|Pikenýr (veterán)
trp_nord_trained_footman_levelup_pl|Pikenýři (veteráni)
trp_nord_archer|Mušketýr
trp_nord_archer_pl|Mušketýři
trp_nord_archer_levelup|Mušketýr (veterán)
trp_nord_archer_levelup_pl|Mušketýři (veteráni)
trp_sved_swordmaster|Mistr šermíř
trp_sved_swordmaster_pl|Mistři šermíři
trp_sved_swordmaster_levelup|Mistr šermíř (veterán)
trp_sved_swordmaster_levelup_pl|Mistři šermíři (veteráni)
trp_nord_veteran_archer|Gardista
trp_nord_veteran_archer_pl|Gardisté
trp_nord_veteran_archer_levelup|Gardista (veterán)
trp_nord_veteran_archer_levelup_pl|Garda
trp_nord_warrior|Dragoun
trp_nord_warrior_pl|Dragouni
trp_nord_warrior_levelup|Dragoun (veterán)
trp_nord_warrior_levelup_pl|Dragouni (veteráni)
trp_nord_champion|Kyrysar
trp_nord_champion_pl|Kyrysaři
trp_nord_champion_levelup|Kyrysar (veterán)
trp_nord_champion_levelup_pl|Kyrysaři
trp_sved_lancers|Kyrysar s kopím
trp_sved_lancers_pl|Kyrysaři s kopím
trp_sved_lancers_levelup|Kyrysar s kopím (veterán)
trp_sved_lancers_levelup_pl|Kyrysaři s kopím (veteráni)
trp_nord_veteran|Švédský rejtar
trp_nord_veteran_pl|Švédští rejtaři
trp_nord_veteran_levelup|Švédský rejtar (veterán)
trp_nord_veteran_levelup_pl|Švédští rejtaři (veteráni)
trp_nord_messenger|Posel
trp_nord_messenger_pl|Posli
trp_nord_deserter|Severský dezertér
trp_nord_deserter_pl|Severští dezertéři
trp_nord_prison_guard|Strážce vězení
trp_nord_prison_guard_pl|Strážci vězení
trp_nord_castle_guard|Stráž
trp_nord_castle_guard_pl|Stráže
trp_rhodok_tribesman|Rolník
trp_rhodok_tribesman_pl|Rolníci
trp_rhodok_spearman|Hadrník s píkou
trp_rhodok_spearman_pl|Hadrníci s píkami
trp_rhodok_spearman_levelup|Trhan s píkou (veterán)
trp_rhodok_spearman_levelup_pl|Trhani s píkami (veteráni)
trp_ukr_golota|Trhan
trp_ukr_golota_pl|Trhani
trp_ukr_golota_levelup|Trhan (veterán)
trp_ukr_golota_levelup_pl|Trhani (veteráni)
trp_rhodok_sergeant|Záporožský pěšák
trp_rhodok_sergeant_pl|Záporožská pěchota
trp_rhodok_sergeant_levelup|Záporožský pěšák (veterán)
trp_rhodok_sergeant_levelup_pl|Záporožští pěšáci (veteráni)
trp_rhodok_trained_crossbowman|Netjag
trp_rhodok_trained_crossbowman_pl|Netjagové
trp_rhodok_trained_crossbowman_levelup|Netjag (veterán)
trp_rhodok_trained_crossbowman_levelup_pl|Netjagové (veteráni)
trp_rhodok_veteran_spearman|Serduk
trp_rhodok_veteran_spearman_pl|Serdukové
trp_rhodok_veteran_spearman_levelup|Serduk (veterán)
trp_rhodok_veteran_spearman_levelup_pl|Serduci (veteráni)
trp_rhodok_trained_spearman|Džura
trp_rhodok_trained_spearman_pl|Džurové
trp_rhodok_trained_spearman_levelup|Džura (veterán)
trp_rhodok_trained_spearman_levelup_pl|Džurové (veteráni)
trp_rhodok_crossbowman|Stráž
trp_rhodok_crossbowman_pl|Stráže
trp_rhodok_crossbowman_levelup|Strážný (veterán)
trp_rhodok_crossbowman_levelup_pl|Stráže (veteráni)
trp_ukr_storoja|Strážný s píkou
trp_ukr_storoja_pl|Stráže s píkami
trp_ukr_storoja_levelup|Strážný s píkou (veterán)
trp_ukr_storoja_levelup_pl|Stráže s píkami (veteráni)
trp_rhodok_veteran_crossbowman|Záporožský kavalerista
