qst_deliver_message|送 信 給 {s13}
qst_deliver_message_text|{s9}要 你 帶 封 信 給 {s13}， 當 你 接 受 此 任 務 時 ， {s13}在 {s4}。 
qst_deliver_message_to_enemy_lord|送 信 給 {s13}
qst_deliver_message_to_enemy_lord_text|{s9}要 你 帶 封 信 給 {s15}的 {s13}。 當 你 接 受 此 任 務 時 ， {s13}在 {s4}。 
qst_raise_troops|培 養 {reg1}名 {s14}
qst_raise_troops_text|{s9}要 你 培 養 {reg1}名 {s14}並 把 他 們 帶 給 他 。 
qst_escort_lady|護 送 {s13}去 {s14}
qst_escort_lady_text|無 
qst_deal_with_bandits_at_lords_village|解 救 {s15}村 
qst_deal_with_bandits_at_lords_village_text|{s13}要 你 對 付 盤 踞 在 {s15}村 的 強 盜 ， 然 後 回 去 向 他 報 告 。 
qst_collect_taxes|到 {s3}收 稅 
qst_collect_taxes_text|{s9}要 你 從 {s3}收 稅 ， 他 願 意 給 你 總 稅 款 的 五 分 之 一 作 為 報 酬 。 
qst_hunt_down_fugitive|抓 捕 {s4}
qst_hunt_down_fugitive_text|{s9}要 你 追 捕 名 為 {s4}的 逃 亡 者 。 他 最 近 被 確 信 在 {s3}。 
qst_kill_local_merchant|暗 殺 {s3}的 地 方 商 人 
qst_kill_local_merchant_text|{s9}要 你 暗 殺 {s3}的 一 名 地 方 商 人 。 
qst_bring_back_runaway_serfs|追 回 逃 跑 的 農 奴 
qst_bring_back_runaway_serfs_text|{s9}要 你 找 到 三 撥 逃 跑 的 農 奴 後 將 他 們 帶 回 {s2}。 他 說 這 三 撥 都 在 朝 {s3}的 方 向 逃 跑 。 
qst_follow_spy|跟 蹤 准 備 接 頭 的 間 諜 
qst_follow_spy_text|{s11}要 你 跟 蹤 將 離 開 {s12}的 間 諜 。 你 必 須 小 心 ， 不 要 在 途 中 被 他 發 現 ， 否 則 他 可 能 會 起 疑 並 折 回 去 。 當 間 諜 和 同 伙 接 頭 時 ， 你 得 一 舉 將 他 們 兩 人 拿 下 ， 然 後 交 給 {s11}。 
qst_capture_enemy_hero|抓 捕 在 {s13}的 一 個 領 主 
qst_capture_enemy_hero_text|{s11}要 你 抓 捕 在 {s13}的 一 個 領 主 。 
qst_lend_companion|把 你 的 同 伴 {s3}借 給 {s9}
qst_lend_companion_text|{s9}要 你 把 你 的 同 伴 {s3}借 給 他 一 個 星 期 。 
qst_collect_debt|討 要 {s3}欠 {s9}的 錢 
qst_collect_debt_text|{s9}要 你 討 要 {s3}欠 他 的 {reg4}泰 勒 。 
qst_incriminate_loyal_commander|控 告 {s13}的 忠 心 指 揮 官 {s16}
qst_incriminate_loyal_commander_text|無 
qst_raid_caravan_to_start_war|突 襲 {s13}的 {reg13}支 商 隊 
qst_raid_caravan_to_start_war_text|無 
qst_meet_spy_in_enemy_town|與 在 {s13}的 密 探 碰 頭 
qst_meet_spy_in_enemy_town_text|無 
qst_capture_prisoners|抓 捕 {reg1}個 {s3}俘 虜 
qst_capture_prisoners_text|{s9}要 你 帶 給 他 {reg1}個 {s3}俘 虜 。 
qst_lend_surgeon|把 你 的 外 科 醫 生 {s3}借 給 {s1}
qst_lend_surgeon_text|把 你 的 老 練 的 外 科 醫 生 {s3}借 給 {s1}。 
qst_follow_army|跟 隨 {s9}的 部 隊 
qst_follow_army_text|無 
qst_report_to_army|向 元 帥 {s13}報 告 
qst_report_to_army_text|無 
qst_deliver_cattle_to_army|把 {reg3}頭 牛 趕 到 {s13}
qst_deliver_cattle_to_army_text|{s3}的 村 莊 長 老 請 你 帶 給 他 們 {reg5}頭 牛 。 
qst_join_siege_with_army|參 加 {s14}的 圍 城 戰 
qst_join_siege_with_army_text|無 
qst_scout_waypoints|偵 察 {s13}、 {s14}和 {s15}
qst_scout_waypoints_text|無 
qst_rescue_lord_by_replace|從 {s14}解 救 {s13}
qst_rescue_lord_by_replace_text|無 
qst_deliver_message_to_prisoner_lord|送 信 給 {s14}的 {s13}
qst_deliver_message_to_prisoner_lord_text|無 
qst_duel_for_lady|與 {s13}決 斗 
qst_duel_for_lady_text|無 
qst_move_cattle_herd|趕 牛 到 {s13}
qst_move_cattle_herd_text|{s10}的 鎮 長 要 你 趕 一 群 牛 到 {s13}。 
qst_escort_merchant_caravan|護 送 商 隊 去 {s8}
qst_escort_merchant_caravan_text|護 送 商 隊 去 {s8}
qst_deliver_wine|捎 帶 {reg5}單 位 的 {s6}到 {s4}
