trp_multiplayer_profile_troop_male|perfil tropa multijugador hombre
trp_multiplayer_profile_troop_male_pl|perfil tropa multijugador hombre
trp_multiplayer_profile_troop_female|perfil tropa multijugador mujer
trp_multiplayer_profile_troop_female_pl|perfil tropa multijugador mujer
trp_temp_troop|Tropa temporal
trp_temp_troop_pl|Tropa temporal
trp_find_item_cheat|encontrar objeto trampa
trp_find_item_cheat_pl|encontrar objeto trampa
trp_random_town_sequence|Secuencia al azar de la ciudad
trp_random_town_sequence_pl|Secuencia al azar de la ciudad
trp_tournament_participants|Participantes del torneo
trp_tournament_participants_pl|Participantes del torneo
trp_tutorial_maceman|Macero
trp_tutorial_maceman_pl|Macero
trp_tutorial_archer|Arquero
trp_tutorial_archer_pl|Arquero
trp_tutorial_swordsman|Espadachín
trp_tutorial_swordsman_pl|Espadachín
trp_novice_fighter|Luchador novicio
trp_novice_fighter_pl|Luchadores novicios
trp_regular_fighter|Luchador con experiencia
trp_regular_fighter_pl|Luchadores con experiencia
trp_veteran_fighter|Luchador veterano
trp_veteran_fighter_pl|Luchadores veteranos
trp_champion_fighter|Luchador campeón
trp_champion_fighter_pl|Luchadores campeones
trp_arena_training_fighter_1|Luchador novicio
trp_arena_training_fighter_1_pl|Luchadores novicios
trp_arena_training_fighter_2|Luchador novicio
trp_arena_training_fighter_2_pl|Luchadores novicios
trp_arena_training_fighter_3|Luchador con experiencia
trp_arena_training_fighter_3_pl|Luchadores con experiencia
trp_arena_training_fighter_4|Luchador con experiencia
trp_arena_training_fighter_4_pl|Luchadores con experiencia
trp_arena_training_fighter_5|Luchador con experiencia
trp_arena_training_fighter_5_pl|Luchadores con experiencia
trp_arena_training_fighter_6|Luchador veterano
trp_arena_training_fighter_6_pl|Luchadores veteranos
trp_arena_training_fighter_7|Luchador veterano
trp_arena_training_fighter_7_pl|Luchadores veteranos
trp_arena_training_fighter_8|Luchador veterano
trp_arena_training_fighter_8_pl|Luchadores veteranos
trp_arena_training_fighter_9|Luchador campeón
trp_arena_training_fighter_9_pl|Luchadores campeones
trp_arena_training_fighter_10|Luchador campeón
trp_arena_training_fighter_10_pl|Luchadores campeones
trp_cattle|Ganado
trp_cattle_pl|Ganado
trp_farmer|Campesino
trp_farmer_pl|Campesinos
trp_townsman|Miliciano
trp_townsman_pl|Milicianos
trp_watchman|Alabardero mercenario
trp_watchman_pl|Alabarderos mercenarios
trp_caravan_guard|Jinete mercenario
trp_caravan_guard_pl|Jinetes mercenarios
trp_mercenary_swordsman|Tirador mercenario
trp_mercenary_swordsman_pl|Tiradores mercenarios
trp_hired_blade|Piquero mercenario
trp_hired_blade_pl|Piqueros mercenarios
trp_mercenary_crossbowman|Mosquetero mercenario
trp_mercenary_crossbowman_pl|Mosqueteros mercenarios
trp_mercenary_horseman|Soldado mercenario de la caballería ligera
trp_mercenary_horseman_pl|Mercenarios de la caballería ligera
trp_mercenaries_end|fin mercenarios
trp_mercenaries_end_pl|fin mercenarios
trp_swadian_recruit|Guadañero
trp_swadian_recruit_pl|Guadañeros
trp_swadian_militia|Piquero miliciano
trp_swadian_militia_pl|Piqueros milicianos
trp_swadian_militia_levelup|Piquero miliciano
trp_swadian_militia_levelup_pl|Piqueros milicianos
trp_swadian_skirmisher|Mosquetero miliciano
trp_swadian_skirmisher_pl|Mosqueteros milicianos
trp_swadian_skirmisher_levelup|Mosquetero miliciano (veterano)
trp_swadian_skirmisher_levelup_pl|Mosqueteros milicianos (veteranos)
trp_swadian_footman|Piquero
trp_swadian_footman_pl|Piqueros
trp_swadian_footman_levelup|Piquero (veterano)
trp_swadian_footman_levelup_pl|Piqueros (veteranos)
trp_swadian_crossbowman|Zolnier
trp_swadian_crossbowman_pl|Zolnieres
trp_swadian_crossbowman_levelup|Zolnier (veterano)
trp_swadian_crossbowman_levelup_pl|Zolnieres (veteranos)
trp_swadian_infantry|Piquero de la infantería alemana
trp_swadian_infantry_pl|Piqueros de la infantería alemana
trp_swadian_infantry_levelup|Piquero de la infantería alemana (veterano)
trp_swadian_infantry_levelup_pl|Piqueros de la infantería alemana (veteranos)
trp_swadian_sharpshooter|Mosquetero de la infantería alemana
trp_swadian_sharpshooter_pl|Mosqueteros de la infantería alemana
trp_swadian_sharpshooter_levelup|Mosquetero de la infantería alemana (veterano)
trp_swadian_sharpshooter_levelup_pl|Mosqueteros de la infantería alemana (veteranos)
trp_swadian_man_at_arms|Voluntario
trp_swadian_man_at_arms_pl|Voluntarios
trp_swadian_man_at_arms_levelup|Voluntario (veterano)
trp_swadian_man_at_arms_levelup_pl|Voluntarios (veteranos)
trp_polish_dragoon|Dragón
trp_polish_dragoon_pl|Dragones
trp_polish_dragoon_levelup|Dragón (veterano)
trp_polish_dragoon_levelup_pl|Dragones (veteranos)
trp_swadian_sergeant|Cosaco con armadura
trp_swadian_sergeant_pl|Cosacos con armadura
trp_swadian_sergeant_levelup|Cosaco con armadura (veterano)
trp_swadian_sergeant_levelup_pl|Cosacos con armadura (veteranos)
trp_polish_reytar|Reitre polaco
trp_polish_reytar_pl|Reitres polacos
trp_polish_reytar_levelup|Reitre polaco (veterano)
trp_polish_reytar_levelup_pl|Reitres polacos (veteranos)
trp_swadian_knight|Húsar alado
trp_swadian_knight_pl|Húsares alados
trp_swadian_knight_levelup|Húsar alado (veterano)
trp_swadian_knight_levelup_pl|Húsares alados (veteranos)
trp_swadian_messenger|Mensajero
trp_swadian_messenger_pl|Mensajeros
trp_swadian_deserter|Desertor
trp_swadian_deserter_pl|Desertores
trp_swadian_prison_guard|Guardia de la prisión
trp_swadian_prison_guard_pl|Guardias de la prisión
trp_swadian_castle_guard|Guardia
trp_swadian_castle_guard_pl|Guardias
trp_vaegir_recruit|Miliciano con bastón
trp_vaegir_recruit_pl|Milicianos con bastón
trp_vaegir_footman|Miliciano con lanza de caballería
trp_vaegir_footman_pl|Milicianos con lanza de caballería
trp_vaegir_footman_levelup|Miliciano con pica (veterano)
trp_vaegir_footman_levelup_pl|Milicianos con pica (veteranos)
trp_vaegir_skirmisher|Tirador de Posad
trp_vaegir_skirmisher_pl|Tiradores de Posad
trp_vaegir_skirmisher_levelup|Tirador de Posad (veterano)
trp_vaegir_skirmisher_levelup_pl|Tiradores de Posad (veteranos)
trp_vaegir_veteran|Lancero tirador
trp_vaegir_veteran_pl|Lanceros tiradores
trp_vaegir_veteran_levelup|Lancero tirador (veterano)
trp_vaegir_veteran_levelup_pl|Lanceros tiradores (veteranos)
trp_vaegir_archer|Tirador
trp_vaegir_archer_pl|Tiradores
trp_vaegir_archer_levelup|Tirador (veterano)
trp_vaegir_archer_levelup_pl|Tiradores (veteranos)
trp_vaegir_infantry|Lancero de la Nueva Orden
trp_vaegir_infantry_pl|Lanceros de la Nueva Orden
trp_vaegir_infantry_levelup|Piquero de la Nueva Orden (veterano)
trp_vaegir_infantry_levelup_pl|Piqueros de la Nueva Orden (veteranos)
trp_vaegir_marksman|Tirador de la Nueva Orden
trp_vaegir_marksman_pl|Tiradores de la Nueva Orden
trp_vaegir_marksman_levelup|Tirador de la Nueva Orden (veterano)
trp_vaegir_marksman_levelup_pl|Tiradores de la Nueva Orden (veteranos)
trp_vaegir_horseman|Siervo armado
trp_vaegir_horseman_pl|Siervos armados
trp_vaegir_horseman_levelup|Siervo combatiente (veterano)
trp_vaegir_horseman_levelup_pl|Siervos combatientes (veteranos)
trp_moskow_dragoon|Soldado de caballería de la pequeña nobleza
trp_moskow_dragoon_pl|Caballería de la pequeña nobleza
trp_moskow_dragoon_levelup|Soldado de caballería de la nobleza (veterano)
trp_moskow_dragoon_levelup_pl|Caballería de la nobleza (veteranos)
trp_vaegir_knight|Reitre moscovita
trp_vaegir_knight_pl|Reitres moscovitas
trp_vaegir_knight_levelup|Reitre moscovita (veterano)
trp_vaegir_knight_levelup_pl|Reitres moscovitas (veteranos)
trp_vaegir_guard|Guardia de nobles
trp_vaegir_guard_pl|Guardias de nobles
trp_vaegir_guard_levelup|Guardia de nobles (veterano)
trp_vaegir_guard_levelup_pl|Guardias de nobles (veteranos)
trp_vaegir_messenger|Mensajero
trp_vaegir_messenger_pl|Mensajeros
trp_vaegir_deserter|Desertor vaegir
trp_vaegir_deserter_pl|Desertores vaegires
trp_vaegir_prison_guard|Guardia de la prisión
trp_vaegir_prison_guard_pl|Guardias de la prisión
trp_vaegir_castle_guard|Guardia
trp_vaegir_castle_guard_pl|Guardias
